id,genero,edad,pais,fecha registro,plan servicio,permanencia,duracion llamadas,consumo datos,cargo mensual,cargo total,churn
4285,Femenino,26,Perú,2019-05-06,Premium,60,497,3,1421.85,85311.0,0
3912,Masculino,66,Chile,2021-09-21,Estándar,32,390,13,4309.5,137904.0,0
3482,Femenino,96,Chile,2019-11-23,Estándar,54,295,8,2709.75,146326.5,0
7152,Femenino,28,Chile,2021-09-09,Básico,32,472,5,1995.6,63859.2,0
5227,Masculino,16,Perú,2023-02-24,Básico,15,422,19,6143.1,92146.5,1
764,Masculino,63,Chile,2022-03-10,Estándar,26,470,9,3193.5,83031.0,0
5176,Masculino,25,Perú,2023-05-26,Básico,12,415,2,1035.75,12429.0,1
1593,Femenino,65,Argentina,2023-03-22,Básico,14,498,19,6222.9,87120.6,0
8831,Femenino,65,Chile,2023-07-20,Estándar,10,106,9,2811.3,28113.0,0
7365,Masculino,73,Argentina,2021-01-27,Básico,40,179,6,1987.95,79518.0,1
3951,Femenino,93,Argentina,2023-01-07,Estándar,16,91,2,695.55,11128.8,0
2373,Femenino,56,Chile,2020-08-17,Estándar,45,460,18,5883.0,264735.0,0
118,Masculino,79,Argentina,2021-06-24,Estándar,35,45,19,5747.25,201153.75,0
3781,Masculino,91,Argentina,2020-06-10,Básico,47,284,13,4198.2,197315.4,0
4952,Masculino,59,Chile,2024-01-22,Premium,4,354,3,1271.7,5086.8,0
9160,Masculino,91,Argentina,2024-02-16,Básico,3,317,13,4232.85,12698.55,0
6638,Masculino,47,Perú,2020-10-09,Estándar,43,314,12,3929.7,168977.1,0
6612,Femenino,60,Chile,2022-04-24,Premium,25,225,17,5336.25,133406.25,1
3691,Masculino,88,Perú,2022-06-25,Estándar,23,84,19,5788.2,133128.6,0
211,Femenino,40,Chile,2021-01-17,Básico,40,209,6,2019.45,80778.0,0
3775,Masculino,33,Chile,2021-06-11,Básico,35,486,4,1710.3,59860.5,0
6691,Femenino,34,Chile,2020-02-07,Básico,51,129,19,5835.45,297607.95,0
6593,Femenino,71,Perú,2021-04-01,Estándar,37,435,13,4356.75,161199.75,0
947,Femenino,70,Argentina,2020-04-11,Básico,49,92,10,3096.6,151733.4,0
5337,Masculino,21,Argentina,2023-01-23,Premium,16,144,4,1351.2,21619.2,1
9918,Femenino,72,Argentina,2021-03-01,Estándar,38,388,8,2807.4,106681.2,0
7365,Femenino,73,Chile,2020-10-15,Básico,43,435,8,2856.75,122840.25,0
2444,Femenino,55,Argentina,2020-12-13,Estándar,41,108,7,2213.4,90749.4,0
5161,Femenino,79,Perú,2019-11-23,Estándar,54,365,1,683.25,36895.5,0
6130,Masculino,69,Perú,2020-12-06,Estándar,41,376,18,5794.8,237586.8,0
5100,Masculino,28,Chile,2022-07-07,Estándar,22,396,19,6115.8,134547.6,0
2153,Femenino,97,Perú,2021-07-29,Premium,34,90,3,994.5,33813.0,0
5709,Femenino,94,Argentina,2019-06-22,Estándar,59,436,11,3757.8,221710.2,0
7911,Femenino,43,Argentina,2020-09-19,Estándar,44,105,6,1910.25,84051.0,1
6362,Masculino,84,Argentina,2022-10-04,Estándar,19,23,1,324.15,6158.85,0
4890,Masculino,28,Perú,2022-01-02,Básico,28,424,12,4045.2,113265.6,0
490,Masculino,58,Chile,2023-10-18,Estándar,7,120,8,2526.0,17682.0,0
4670,Masculino,95,Chile,2023-09-08,Estándar,8,134,6,1940.7,15525.6,0
7383,Femenino,38,Argentina,2020-09-15,Básico,44,495,6,2319.75,102069.0,0
6675,Masculino,48,Perú,2022-10-31,Básico,19,370,13,4288.5,81481.5,0
7035,Masculino,57,Perú,2021-04-29,Estándar,37,307,8,2722.35,100726.95,0
1120,Femenino,43,Perú,2022-07-27,Básico,22,26,8,2427.3,53400.6,0
7297,Masculino,72,Chile,2022-11-05,Estándar,18,77,10,3080.85,55455.3,0
1753,Femenino,79,Argentina,2022-02-19,Estándar,27,333,13,4249.65,114740.55,0
8343,Masculino,28,Perú,2021-04-18,Premium,37,49,17,5151.45,190603.65,0
9768,Femenino,94,Perú,2023-04-03,Estándar,13,207,11,3517.35,45725.55,0
5090,Femenino,98,Argentina,2020-11-09,Estándar,42,398,5,1917.9,80551.8,0
4407,Femenino,37,Argentina,2023-08-15,Básico,9,42,19,5744.1,51696.9,1
2922,Femenino,48,Chile,2023-03-28,Básico,14,209,1,519.45,7272.3,0
5620,Masculino,69,Chile,2020-09-26,Básico,44,484,13,4408.2,193960.8,0
719,Femenino,43,Chile,2021-02-03,Premium,39,193,8,2602.65,101503.35,0
4028,Femenino,49,Argentina,2022-06-08,Estándar,23,320,2,936.0,21528.0,1
4192,Femenino,96,Perú,2022-01-29,Estándar,28,422,12,4043.1,113206.8,1
9591,Masculino,92,Chile,2023-11-05,Estándar,6,79,11,3382.95,20297.7,0
9045,Masculino,60,Chile,2021-09-09,Estándar,32,443,12,4065.15,130084.8,0
1521,Femenino,20,Chile,2020-11-12,Estándar,42,68,17,5171.4,217198.8,0
7888,Femenino,79,Argentina,2020-08-18,Estándar,45,404,13,4324.2,194589.0,1
7058,Femenino,93,Chile,2021-06-18,Premium,35,40,11,3342.0,116970.0,0
7009,Masculino,56,Argentina,2021-01-18,Básico,40,316,14,4531.8,181272.0,0
4145,Femenino,22,Argentina,2024-02-25,Básico,3,209,1,519.45,1558.35,1
2662,Masculino,31,Perú,2022-06-24,Estándar,23,483,2,1107.15,25464.45,0
6410,Femenino,62,Perú,2021-12-05,Básico,29,179,18,5587.95,162050.55,1
7594,Femenino,39,Perú,2019-10-14,Estándar,55,386,6,2205.3,121291.5,0
5988,Femenino,46,Perú,2022-12-22,Estándar,17,19,19,5719.95,97239.15,1
8382,Femenino,98,Chile,2023-07-13,Estándar,10,257,19,5969.85,59698.5,1
581,Masculino,60,Chile,2022-02-01,Básico,27,185,15,4694.25,126744.75,0
9448,Masculino,66,Perú,2021-01-02,Premium,40,175,5,1683.75,67350.0,0
7042,Masculino,23,Perú,2022-03-31,Premium,26,359,3,1276.95,33200.7,0
1542,Masculino,45,Argentina,2020-07-30,Estándar,46,56,16,4858.8,223504.8,1
8369,Masculino,97,Perú,2023-11-02,Premium,6,53,14,4255.65,25533.9,0
5589,Femenino,88,Chile,2021-06-10,Básico,35,432,16,5253.6,183876.0,0
1594,Masculino,29,Argentina,2019-08-16,Premium,57,149,16,4956.45,282517.65,0
9587,Femenino,92,Argentina,2021-09-22,Básico,32,462,7,2585.1,82723.2,1
8530,Femenino,63,Argentina,2020-09-21,Premium,44,131,9,2837.55,124852.2,1
1240,Masculino,71,Argentina,2023-09-15,Básico,8,1,19,5701.05,45608.4,0
1904,Femenino,46,Perú,2022-07-09,Básico,22,158,18,5565.9,122449.8,1
4778,Femenino,70,Chile,2022-11-08,Premium,18,309,4,1524.45,27440.1,0
9734,Masculino,62,Chile,2022-10-04,Premium,19,100,19,5805.0,110295.0,0
8511,Masculino,72,Perú,2020-03-20,Estándar,50,165,5,1673.25,83662.5,0
9171,Femenino,49,Perú,2019-12-13,Premium,53,211,8,2621.55,138942.15,0
9854,Femenino,46,Perú,2019-05-10,Básico,60,253,14,4465.65,267939.0,0
7067,Femenino,96,Perú,2022-11-11,Premium,18,35,10,3036.75,54661.5,0
568,Femenino,86,Chile,2021-08-19,Estándar,33,295,8,2709.75,89421.75,0
9592,Masculino,58,Perú,2022-01-03,Premium,28,5,20,6005.25,168147.0,1
3426,Femenino,70,Perú,2020-05-30,Premium,48,31,5,1532.55,73562.4,0
2348,Masculino,85,Chile,2020-04-27,Premium,49,264,13,4177.2,204682.8,0
6951,Masculino,27,Chile,2024-04-19,Básico,1,436,11,3757.8,3757.8,0
7530,Femenino,93,Argentina,2019-06-07,Premium,59,245,12,3857.25,227577.75,0
5266,Femenino,62,Chile,2021-02-03,Premium,39,255,18,5667.75,221042.25,0
8078,Femenino,87,Argentina,2019-09-17,Estándar,56,8,11,3308.4,185270.4,0
2007,Masculino,51,Argentina,2022-11-23,Estándar,18,25,1,326.25,5872.5,1
7832,Femenino,82,Argentina,2022-11-18,Estándar,18,305,14,4520.25,81364.5,0
3296,Femenino,31,Perú,2023-03-15,Básico,14,203,16,5013.15,70184.1,0
7849,Masculino,37,Perú,2024-02-02,Estándar,3,170,13,4078.5,12235.5,0
6052,Masculino,52,Argentina,2024-02-20,Básico,3,83,12,3687.15,11061.45,0
6585,Femenino,35,Perú,2023-08-17,Básico,9,141,17,5248.05,47232.45,0
3463,Masculino,80,Argentina,2023-06-21,Premium,11,153,14,4360.65,47967.15,0
5207,Femenino,38,Perú,2019-11-07,Estándar,54,89,20,6093.45,329046.3,0
261,Femenino,53,Chile,2020-10-10,Básico,43,149,14,4356.45,187327.35,0
3275,Femenino,38,Perú,2023-05-02,Básico,12,324,3,1240.2,14882.4,0
5020,Femenino,27,Argentina,2022-02-20,Premium,27,198,20,6207.9,167613.3,0
6503,Femenino,21,Chile,2024-02-28,Estándar,3,415,12,4035.75,12107.25,0
215,Femenino,73,Argentina,2019-07-28,Premium,58,466,17,5589.3,324179.4,1
7489,Femenino,25,Chile,2020-05-21,Estándar,48,387,17,5506.35,264304.8,1
1143,Masculino,63,Chile,2020-09-08,Básico,44,398,4,1617.9,71187.6,0
3626,Masculino,74,Argentina,2022-04-24,Estándar,25,293,6,2107.65,52691.25,0
8671,Femenino,60,Argentina,2020-10-16,Básico,43,207,16,5017.35,215746.05,1
340,Femenino,17,Perú,2024-02-12,Premium,3,134,13,4040.7,12122.1,0
1450,Femenino,56,Chile,2023-04-22,Básico,13,298,14,4512.9,58667.7,0
6848,Masculino,26,Perú,2022-10-26,Básico,19,264,12,3877.2,73666.8,0
1126,Femenino,32,Perú,2024-01-15,Básico,4,106,4,1311.3,5245.2,0
4076,Masculino,68,Perú,2023-06-09,Estándar,11,388,6,2207.4,24281.4,0
8506,Masculino,43,Chile,2020-12-10,Básico,41,262,4,1475.1,60479.1,1
9746,Femenino,94,Chile,2021-02-03,Premium,39,90,14,4294.5,167485.5,0
7100,Femenino,51,Perú,2020-12-20,Premium,41,186,1,495.3,20307.3,0
7521,Masculino,56,Chile,2022-06-30,Estándar,23,435,13,4356.75,100205.25,0
4187,Masculino,28,Chile,2022-11-17,Premium,18,416,13,4336.8,78062.4,0
5482,Masculino,36,Argentina,2021-08-22,Estándar,33,422,4,1643.1,54222.3,1
6702,Masculino,96,Perú,2021-10-24,Básico,31,442,3,1364.1,42287.1,1
1031,Femenino,75,Argentina,2021-11-22,Básico,30,188,7,2297.4,68922.0,0
3730,Masculino,49,Perú,2022-02-01,Estándar,27,129,16,4935.45,133257.15,0
3350,Femenino,48,Chile,2021-01-08,Premium,40,325,11,3641.25,145650.0,0
8021,Masculino,70,Perú,2019-09-29,Básico,56,264,9,2977.2,166723.2,1
9995,Masculino,96,Perú,2023-03-21,Premium,14,33,5,1534.65,21485.1,0
8599,Masculino,84,Argentina,2023-10-26,Estándar,7,231,4,1442.55,10097.85,0
7431,Masculino,82,Chile,2023-12-03,Premium,5,495,6,2319.75,11598.75,0
8245,Masculino,93,Perú,2019-12-14,Básico,53,496,10,3520.8,186602.4,0
8123,Masculino,16,Argentina,2023-04-30,Estándar,13,407,5,1927.35,25055.55,0
6104,Femenino,33,Perú,2023-03-13,Estándar,14,305,3,1220.25,17083.5,0
7375,Masculino,24,Perú,2020-05-09,Estándar,48,428,12,4049.4,194371.2,0
1570,Femenino,71,Perú,2019-07-09,Premium,58,371,16,5189.55,300993.9,1
3070,Femenino,47,Argentina,2020-10-28,Estándar,43,121,3,1027.05,44163.15,1
9240,Masculino,41,Chile,2020-08-07,Básico,45,161,20,6169.05,277607.25,0
5251,Masculino,86,Perú,2023-10-15,Básico,7,100,18,5505.0,38535.0,0
7823,Masculino,45,Chile,2020-07-16,Estándar,46,125,5,1631.25,75037.5,0
496,Masculino,85,Perú,2019-05-11,Estándar,60,446,14,4668.3,280098.0,0
8871,Masculino,40,Argentina,2023-07-13,Estándar,10,76,7,2179.8,21798.0,1
8078,Masculino,45,Chile,2020-06-09,Premium,47,18,10,3018.9,141888.3,0
3400,Femenino,58,Argentina,2020-02-27,Estándar,51,449,17,5571.45,284143.95,0
9177,Femenino,23,Perú,2019-06-11,Premium,59,186,6,1995.3,117722.7,0
9889,Masculino,76,Argentina,2022-07-06,Estándar,22,57,19,5759.85,126716.7,0
183,Masculino,60,Chile,2022-12-26,Premium,17,276,9,2989.8,50826.6,0
9550,Masculino,60,Perú,2019-11-08,Estándar,54,469,7,2592.45,139992.3,0
8149,Masculino,41,Chile,2023-07-01,Básico,10,489,6,2313.45,23134.5,0
9130,Masculino,16,Chile,2023-12-11,Estándar,5,62,15,4565.1,22825.5,0
170,Femenino,26,Perú,2019-07-03,Estándar,58,206,10,3216.3,186545.4,0
6622,Masculino,45,Perú,2023-08-10,Premium,9,338,2,954.9,8594.1,0
7430,Femenino,92,Perú,2020-10-17,Premium,43,343,12,3960.15,170286.45,0
3493,Masculino,50,Perú,2023-09-23,Premium,8,230,18,5641.5,45132.0,0
3404,Masculino,97,Perú,2023-01-11,Estándar,16,368,9,3086.4,49382.4,0
660,Masculino,59,Argentina,2021-10-18,Premium,31,59,1,361.95,11220.45,0
6966,Masculino,40,Argentina,2020-09-25,Estándar,44,345,10,3362.25,147939.0,0
8633,Femenino,56,Chile,2023-05-24,Premium,12,398,15,4917.9,59014.8,1
321,Masculino,84,Argentina,2022-05-25,Básico,24,192,16,5001.6,120038.4,0
4095,Femenino,19,Chile,2022-10-04,Básico,19,302,8,2717.1,51624.9,0
7440,Femenino,54,Argentina,2021-04-23,Básico,37,481,1,805.05,29786.85,0
9827,Masculino,64,Chile,2024-04-04,Básico,1,252,2,864.6,864.6,0
3643,Femenino,32,Perú,2021-10-18,Estándar,31,452,12,4074.6,126312.6,0
1117,Masculino,91,Argentina,2024-03-18,Premium,2,2,16,4802.1,9604.2,0
613,Masculino,69,Argentina,2021-05-27,Premium,36,192,14,4401.6,158457.6,0
9022,Masculino,70,Chile,2023-09-03,Básico,8,300,6,2115.0,16920.0,1
4623,Masculino,96,Chile,2021-08-07,Premium,33,349,1,666.45,21992.85,1
2774,Femenino,85,Perú,2022-01-31,Premium,28,52,10,3054.6,85528.8,0
9036,Masculino,73,Argentina,2022-03-19,Estándar,26,107,14,4312.35,112121.1,0
6705,Femenino,57,Perú,2024-04-09,Estándar,1,441,6,2263.05,2263.05,0
255,Masculino,77,Perú,2021-04-27,Estándar,37,415,4,1635.75,60522.75,0
9899,Masculino,99,Argentina,2020-11-10,Premium,42,76,11,3379.8,141951.6,1
1637,Masculino,98,Chile,2020-03-01,Premium,50,475,13,4398.75,219937.5,0
3180,Femenino,59,Argentina,2020-04-28,Básico,49,435,7,2556.75,125280.75,0
5445,Femenino,97,Chile,2023-05-16,Premium,12,388,17,5507.4,66088.8,0
3321,Masculino,68,Perú,2021-08-14,Básico,33,108,11,3413.4,112642.2,0
5810,Femenino,57,Argentina,2019-08-20,Estándar,57,323,9,3039.15,173231.55,1
6891,Femenino,78,Perú,2022-12-15,Básico,17,226,4,1437.3,24434.1,0
8344,Masculino,52,Argentina,2022-05-06,Básico,24,329,13,4245.45,101890.8,0
2795,Masculino,27,Perú,2020-09-16,Básico,44,100,18,5505.0,242220.0,0
1480,Masculino,43,Argentina,2023-06-05,Estándar,11,461,16,5284.05,58124.55,0
7141,Femenino,75,Argentina,2021-12-01,Básico,29,314,11,3629.7,105261.3,0
5674,Masculino,21,Argentina,2024-04-20,Premium,1,283,12,3897.15,3897.15,0
4906,Masculino,22,Argentina,2019-06-16,Básico,59,206,13,4116.3,242861.7,0
1903,Femenino,22,Argentina,2021-09-13,Básico,32,325,5,1841.25,58920.0,0
343,Masculino,55,Argentina,2023-05-17,Básico,12,10,8,2410.5,28926.0,0
2758,Femenino,79,Argentina,2021-08-12,Premium,33,199,7,2308.95,76195.35,0
7628,Masculino,94,Chile,2024-01-03,Básico,4,453,3,1375.65,5502.6,0
3385,Masculino,91,Perú,2020-08-03,Premium,45,330,16,5146.5,231592.5,0
7324,Femenino,91,Argentina,2023-11-13,Estándar,6,43,10,3045.15,18270.9,0
9416,Masculino,37,Chile,2019-11-29,Básico,54,346,14,4563.3,246418.2,0
1813,Masculino,63,Perú,2019-12-25,Premium,53,266,5,1779.3,94302.9,0
9684,Femenino,55,Perú,2019-07-07,Premium,58,63,3,966.15,56036.7,0
7003,Femenino,27,Perú,2019-07-26,Premium,58,99,20,6103.95,354029.1,0
7547,Femenino,57,Argentina,2022-03-24,Básico,26,322,1,638.1,16590.6,1
1929,Femenino,92,Perú,2021-12-30,Premium,29,108,10,3113.4,90288.6,0
6671,Masculino,30,Argentina,2019-11-18,Básico,54,468,19,6191.4,334335.6,0
325,Masculino,28,Argentina,2021-05-05,Premium,36,297,6,2111.85,76026.6,0
4669,Femenino,65,Chile,2021-01-09,Estándar,40,187,1,496.35,19854.0,0
3194,Masculino,27,Chile,2020-11-30,Estándar,42,485,1,809.25,33988.5,0
8110,Masculino,98,Chile,2019-10-15,Básico,55,318,19,6033.9,331864.5,0
6943,Femenino,36,Perú,2022-05-09,Básico,24,140,11,3447.0,82728.0,0
2057,Femenino,92,Perú,2021-09-04,Básico,32,402,2,1022.1,32707.2,0
3759,Femenino,74,Perú,2021-03-01,Premium,38,349,16,5166.45,196325.1,0
8535,Femenino,22,Perú,2020-12-29,Estándar,41,200,12,3810.0,156210.0,0
1971,Masculino,81,Argentina,2023-11-27,Estándar,6,219,2,829.95,4979.7,0
7000,Masculino,69,Perú,2022-03-06,Estándar,26,192,19,5901.6,153441.6,0
8616,Femenino,90,Argentina,2020-11-23,Premium,42,304,5,1819.2,76406.4,0
8935,Femenino,38,Argentina,2023-04-06,Premium,13,240,15,4752.0,61776.0,0
7046,Femenino,92,Argentina,2021-10-13,Básico,31,406,15,4926.3,152715.3,0
8303,Femenino,39,Chile,2024-03-05,Premium,2,388,17,5507.4,11014.8,1
5563,Masculino,99,Argentina,2021-08-15,Estándar,33,124,6,1930.2,63696.6,0
3897,Masculino,18,Argentina,2024-04-06,Estándar,1,80,3,984.0,984.0,0
4235,Femenino,81,Perú,2020-01-23,Premium,52,25,15,4526.25,235365.0,0
8894,Masculino,48,Argentina,2020-10-05,Básico,43,428,5,1949.4,83824.2,0
8645,Femenino,83,Argentina,2023-04-20,Estándar,13,99,15,4603.95,59851.35,0
343,Masculino,86,Perú,2024-03-03,Básico,2,482,9,3206.1,6412.2,0
6736,Masculino,73,Perú,2022-06-22,Básico,23,25,6,1826.25,42003.75,0
9260,Masculino,50,Chile,2022-02-11,Básico,27,460,2,1083.0,29241.0,0
1301,Masculino,80,Perú,2024-03-27,Básico,2,187,7,2296.35,4592.7,0
9004,Femenino,89,Perú,2020-07-28,Premium,46,258,9,2970.9,136661.4,0
9840,Masculino,70,Chile,2023-03-02,Estándar,14,127,19,5833.35,81666.9,0
3143,Femenino,32,Perú,2022-03-29,Estándar,26,240,8,2652.0,68952.0,1
1470,Femenino,48,Argentina,2023-02-27,Básico,15,383,15,4902.15,73532.25,0
763,Femenino,90,Argentina,2021-05-28,Estándar,36,88,7,2192.4,78926.4,0
6895,Masculino,25,Argentina,2021-06-24,Estándar,35,183,3,1092.15,38225.25,1
7007,Femenino,29,Perú,2021-07-18,Estándar,34,84,5,1588.2,53998.8,0
7677,Femenino,64,Perú,2020-09-14,Estándar,44,189,19,5898.45,259531.8,0
874,Femenino,16,Chile,2020-11-26,Estándar,42,149,6,1956.45,82170.9,1
9831,Masculino,98,Argentina,2019-09-06,Básico,56,169,13,4077.45,228337.2,0
3993,Femenino,95,Chile,2023-12-23,Básico,5,360,19,6078.0,30390.0,0
8275,Masculino,81,Chile,2023-12-06,Básico,5,156,13,4063.8,20319.0,0
5340,Masculino,58,Perú,2021-04-03,Básico,37,116,15,4621.8,171006.6,0
8055,Femenino,76,Perú,2024-04-22,Básico,1,2,13,3902.1,3902.1,1
7728,Femenino,45,Chile,2019-08-24,Estándar,57,415,6,2235.75,127437.75,0
9902,Masculino,66,Argentina,2024-03-06,Estándar,2,466,19,6189.3,12378.6,1
9363,Femenino,20,Argentina,2024-01-23,Estándar,4,104,15,4609.2,18436.8,0
5029,Masculino,33,Chile,2022-10-09,Estándar,19,38,3,939.9,17858.1,1
5798,Masculino,39,Argentina,2022-06-21,Premium,23,216,8,2626.8,60416.4,0
3356,Femenino,90,Argentina,2023-09-14,Premium,8,229,20,6240.45,49923.6,1
765,Masculino,20,Perú,2021-11-27,Premium,30,201,14,4411.05,132331.5,0
1557,Masculino,26,Chile,2021-10-31,Estándar,31,69,14,4272.45,132445.95,0
3535,Masculino,34,Perú,2022-06-16,Premium,23,452,20,6474.6,148915.8,0
1817,Masculino,22,Chile,2022-06-19,Estándar,23,378,13,4296.9,98828.7,0
6764,Masculino,34,Argentina,2022-10-13,Estándar,19,486,6,2310.3,43895.7,1
3011,Femenino,67,Chile,2020-01-02,Premium,52,309,17,5424.45,282071.4,1
1057,Masculino,88,Chile,2022-03-22,Estándar,26,414,5,1934.7,50302.2,1
5869,Masculino,67,Chile,2019-12-05,Estándar,53,412,18,5832.6,309127.8,0
359,Femenino,18,Perú,2023-02-03,Premium,15,52,7,2154.6,32319.0,0
5551,Masculino,67,Chile,2021-06-20,Básico,35,232,4,1443.6,50526.0,1
1535,Masculino,29,Argentina,2020-12-28,Estándar,41,228,12,3839.4,157415.4,1
2813,Masculino,39,Perú,2021-01-06,Básico,40,23,8,2424.15,96966.0,0
2732,Masculino,64,Chile,2019-11-18,Básico,54,34,4,1235.7,66727.8,0
4242,Femenino,26,Perú,2023-01-05,Premium,16,189,1,498.45,7975.2,0
2520,Femenino,54,Chile,2024-03-13,Premium,2,191,18,5600.55,11201.1,0
7982,Femenino,60,Perú,2023-09-28,Estándar,8,376,7,2494.8,19958.4,0
7215,Femenino,84,Argentina,2019-09-27,Básico,56,375,1,693.75,38850.0,0
7604,Femenino,19,Perú,2021-11-29,Estándar,30,463,3,1386.15,41584.5,1
9421,Masculino,85,Argentina,2020-02-07,Básico,51,192,19,5901.6,300981.6,0
8772,Masculino,89,Perú,2022-05-12,Estándar,24,330,6,2146.5,51516.0,1
543,Masculino,31,Argentina,2024-02-29,Básico,3,468,7,2591.4,7774.2,0
9904,Femenino,95,Perú,2021-09-22,Estándar,32,187,20,6196.35,198283.2,0
8112,Masculino,56,Argentina,2024-01-07,Estándar,4,138,7,2244.9,8979.6,0
4980,Masculino,99,Chile,2020-04-03,Básico,49,33,3,934.65,45797.85,0
960,Femenino,32,Perú,2020-06-22,Premium,47,58,3,960.9,45162.3,0
9630,Masculino,73,Perú,2022-06-02,Básico,23,93,10,3097.65,71245.95,0
1993,Femenino,47,Perú,2020-09-22,Premium,44,223,7,2334.15,102702.6,0
4242,Femenino,23,Perú,2023-09-06,Premium,8,422,19,6143.1,49144.8,0
4576,Femenino,27,Chile,2023-11-08,Básico,6,212,19,5922.6,35535.6,0
8269,Femenino,60,Chile,2024-04-22,Premium,1,4,1,304.2,304.2,0
3911,Masculino,62,Argentina,2021-05-01,Premium,36,467,13,4390.35,158052.6,0
4139,Femenino,88,Perú,2019-06-29,Estándar,59,135,3,1041.75,61463.25,0
3416,Femenino,66,Chile,2023-01-07,Básico,16,90,13,3994.5,63912.0,0
4025,Masculino,94,Perú,2020-10-17,Premium,43,383,14,4602.15,197892.45,0
7689,Femenino,62,Argentina,2023-01-18,Premium,16,207,5,1717.35,27477.6,0
3203,Femenino,56,Chile,2020-02-14,Estándar,51,28,12,3629.4,185099.4,0
7424,Masculino,32,Argentina,2022-08-02,Premium,21,166,12,3774.3,79260.3,0
4255,Masculino,32,Argentina,2019-12-14,Premium,53,412,5,1932.6,102427.8,0
7697,Masculino,30,Perú,2023-05-18,Estándar,12,155,8,2562.75,30753.0,0
3945,Masculino,42,Perú,2021-11-28,Estándar,30,149,10,3156.45,94693.5,0
6460,Masculino,86,Chile,2022-11-25,Básico,18,214,18,5624.7,101244.6,0
2756,Masculino,89,Chile,2021-03-09,Estándar,38,473,3,1396.65,53072.7,1
371,Masculino,48,Perú,2023-05-12,Básico,12,294,2,908.7,10904.4,0
6190,Femenino,67,Perú,2023-09-27,Básico,8,267,19,5980.35,47842.8,0
4956,Femenino,48,Argentina,2022-03-14,Premium,26,12,5,1512.6,39327.6,0
2090,Masculino,60,Perú,2021-08-20,Básico,33,268,6,2081.4,68686.2,0
4197,Masculino,43,Chile,2021-03-26,Básico,38,32,3,933.6,35476.8,0
4791,Femenino,96,Perú,2021-01-01,Estándar,40,149,20,6156.45,246258.0,1
1291,Femenino,24,Argentina,2023-11-06,Premium,6,149,18,5556.45,33338.7,0
6605,Masculino,18,Argentina,2020-05-08,Estándar,48,81,6,1885.05,90482.4,0
2123,Masculino,26,Perú,2021-07-22,Estándar,34,83,19,5787.15,196763.1,0
3609,Masculino,17,Perú,2022-11-30,Estándar,18,133,18,5539.65,99713.7,0
2348,Masculino,41,Argentina,2020-04-11,Estándar,49,364,16,5182.2,253927.8,0
683,Femenino,79,Chile,2020-12-23,Premium,41,46,2,648.3,26580.3,0
7826,Femenino,82,Argentina,2024-01-09,Premium,4,331,8,2747.55,10990.2,1
229,Femenino,64,Perú,2024-01-09,Premium,4,434,13,4355.7,17422.8,0
5400,Masculino,32,Perú,2024-03-12,Básico,2,420,11,3741.0,7482.0,1
6481,Masculino,38,Argentina,2023-05-07,Estándar,12,75,10,3078.75,36945.0,0
4670,Femenino,46,Argentina,2023-05-17,Básico,12,414,7,2534.7,30416.4,1
3587,Masculino,85,Argentina,2023-08-20,Estándar,9,448,9,3170.4,28533.6,0
6711,Femenino,18,Chile,2019-06-14,Premium,59,2,20,6002.1,354123.9,0
1483,Femenino,65,Chile,2022-10-22,Premium,19,183,3,1092.15,20750.85,0
1109,Femenino,85,Argentina,2024-01-08,Premium,4,61,20,6064.05,24256.2,1
8348,Femenino,95,Chile,2024-01-14,Premium,4,156,20,6163.8,24655.2,0
783,Masculino,67,Argentina,2020-02-14,Básico,51,178,20,6186.9,315531.9,0
3141,Femenino,47,Perú,2022-11-21,Básico,18,411,16,5231.55,94167.9,0
1945,Masculino,92,Chile,2022-05-24,Básico,24,206,16,5016.3,120391.2,0
4683,Femenino,71,Perú,2023-05-13,Premium,12,480,14,4704.0,56448.0,0
9371,Femenino,54,Argentina,2021-08-14,Estándar,33,418,19,6138.9,202583.7,0
7510,Masculino,49,Perú,2022-01-21,Básico,28,55,8,2457.75,68817.0,0
3377,Masculino,46,Perú,2022-09-19,Estándar,20,164,4,1372.2,27444.0,0
2801,Femenino,36,Perú,2020-12-25,Estándar,41,164,9,2872.2,117760.2,1
3964,Masculino,79,Perú,2022-02-09,Básico,27,381,19,6100.05,164701.35,0
9126,Femenino,90,Chile,2019-08-28,Premium,57,364,4,1582.2,90185.4,0
1098,Masculino,34,Chile,2021-01-14,Premium,40,340,13,4257.0,170280.0,1
4186,Femenino,98,Chile,2020-05-02,Estándar,48,358,8,2775.9,133243.2,0
9561,Masculino,61,Chile,2020-06-16,Básico,47,442,7,2564.1,120512.7,0
9991,Masculino,28,Argentina,2022-03-17,Premium,26,481,16,5305.05,137931.3,0
6078,Femenino,69,Argentina,2020-05-05,Básico,48,5,11,3305.25,158652.0,0
6388,Masculino,93,Perú,2023-09-27,Estándar,8,348,20,6365.4,50923.2,0
7637,Femenino,58,Perú,2024-04-17,Estándar,1,63,2,666.15,666.15,0
3026,Femenino,17,Perú,2021-05-01,Básico,36,8,13,3908.4,140702.4,0
5421,Femenino,21,Perú,2023-06-01,Premium,11,177,19,5885.85,64744.35,0
3058,Masculino,38,Perú,2020-03-25,Premium,50,344,20,6361.2,318060.0,0
2680,Femenino,94,Argentina,2019-11-11,Estándar,54,299,18,5713.95,308553.3,0
